date,calories,gsr,heart-rate,skin-temp,steps
2014-11-26 04:16Z,1.2,4.54085e-05,59,82.4,0
2014-11-26 04:17Z,1.3,4.54085e-05,58,82.4,0
2014-11-26 04:18Z,1.2,4.54085e-05,57,82.4,0
2014-11-26 04:19Z,1.2,4.49086e-05,58,82.4,0
2014-11-26 04:20Z,1.2,4.51578e-05,60,82.4,0
2014-11-26 04:21Z,1.1,4.54085e-05,63,82.4,0
2014-11-26 04:22Z,1.2,4.56605e-05,69,82.4,0
2014-11-26 04:23Z,1.1,4.59139e-05,65,82.4,0
2014-11-26 04:24Z,1.2,4.6425e-05,61,82.4,0
2014-11-26 04:25Z,1.3,4.59139e-05,58,82.4,0
2014-11-26 04:26Z,1.1,4.61688e-05,60,82.4,0
2014-11-26 04:27Z,1.1,4.66827e-05,61,82.4,0
2014-11-26 04:28Z,1.2,4.66827e-05,62,82.4,0
2014-11-26 04:29Z,1.2,4.69418e-05,62,82.4,0
2014-11-26 04:30Z,1.1,4.69418e-05,60,82.4,0
2014-11-26 04:31Z,1.2,4.69418e-05,61,82.4,0
2014-11-26 04:32Z,1.3,4.6425e-05,62,82.4,0
2014-11-26 04:33Z,1.2,4.6425e-05,61,82.4,0
2014-11-26 04:34Z,1.1,4.69418e-05,61,82.4,0
2014-11-26 04:35Z,1.3,4.66827e-05,60,82.4,0
2014-11-26 04:36Z,1.3,4.69418e-05,66,82.4,0
2014-11-26 04:37Z,1.1,4.82591e-05,60,81.5,0
2014-11-26 04:38Z,1.2,4.72024e-05,61,81.5,0
2014-11-26 04:39Z,1.3,4.72024e-05,63,81.5,0
2014-11-26 04:40Z,1.2,4.66827e-05,61,81.5,0
2014-11-26 04:41Z,1.2,4.6425e-05,62,81.5,0
2014-11-26 04:42Z,1.4,4.56605e-05,61,81.5,0
2014-11-26 04:43Z,1.1,4.74643e-05,60,81.5,0
2014-11-26 04:44Z,1.2,4.74643e-05,62,81.5,0
2014-11-26 04:45Z,1.2,4.77278e-05,63,81.5,0
2014-11-26 04:46Z,1.3,4.82591e-05,62,81.5,0
2014-11-26 04:47Z,1.3,4.74643e-05,63,81.5,0
2014-11-26 04:48Z,1.4,4.72024e-05,62,81.5,0
2014-11-26 04:49Z,1.3,4.77278e-05,61,82.4,0
2014-11-26 04:50Z,1.2,4.79927e-05,61,82.4,0
2014-11-26 04:51Z,1.2,4.85269e-05,62,82.4,0
2014-11-26 04:52Z,1.1,4.56605e-05,61,82.4,0
2014-11-26 04:53Z,1.2,4.77278e-05,61,82.4,0
2014-11-26 04:54Z,1.2,4.77278e-05,61,82.4,0
2014-11-26 04:55Z,1.2,4.77278e-05,60,82.4,0
2014-11-26 04:56Z,1.2,4.77278e-05,61,82.4,0
2014-11-26 04:57Z,1.4,4.96133e-05,67,82.4,0
2014-11-26 04:58Z,1.6,4.79927e-05,66,82.4,0
2014-11-26 04:59Z,2.6,4.82591e-05,77,82.4,17
2014-11-26 05:00Z,2.6,4.59139e-05,65,81.5,0
2014-11-26 05:01Z,3.5,4.74643e-05,65,81.5,45
2014-11-26 05:02Z,2.7,4.6425e-05,,81.5,2
2014-11-26 05:03Z,2.4,4.56605e-05,,81.5,9
2014-11-26 05:04Z,1.4,4.54085e-05,63,81.5,0
2014-11-26 05:05Z,1.4,4.51578e-05,64,81.5,0
2014-11-26 05:06Z,1.2,4.69418e-05,60,81.5,0
2014-11-26 05:07Z,1.1,4.87963e-05,61,81.5,0
2014-11-26 05:08Z,1.2,4.82591e-05,62,81.5,0
2014-11-26 05:09Z,1.3,4.61688e-05,62,81.5,0
2014-11-26 05:10Z,1.2,4.69418e-05,62,82.4,0
2014-11-26 05:11Z,1.2,4.6425e-05,63,82.4,0
2014-11-26 05:12Z,1.2,4.85269e-05,62,82.4,0
2014-11-26 05:13Z,1.2,4.93394e-05,63,82.4,0
2014-11-26 05:14Z,1.4,4.74643e-05,62,82.4,0
2014-11-26 05:15Z,1.3,4.72024e-05,62,82.4,0
2014-11-26 05:16Z,1.3,4.69418e-05,62,82.4,0
2014-11-26 05:17Z,1.2,4.77278e-05,62,82.4,0
2014-11-26 05:18Z,1.2,4.79927e-05,64,82.4,0
2014-11-26 05:19Z,1.3,4.74643e-05,63,82.4,0
2014-11-26 05:20Z,1.1,4.90671e-05,63,82.4,0
2014-11-26 05:21Z,1.2,4.85269e-05,63,82.4,0
2014-11-26 05:22Z,1.2,4.77278e-05,63,82.4,0
2014-11-26 05:23Z,1.2,4.90671e-05,64,82.4,0
2014-11-26 05:24Z,1.3,4.77278e-05,64,82.4,0
2014-11-26 05:25Z,1.2,4.85269e-05,64,82.4,0
2014-11-26 05:26Z,1.3,4.82591e-05,65,82.4,0
2014-11-26 05:27Z,1.2,4.85269e-05,65,82.4,0
2014-11-26 05:28Z,1.2,4.82591e-05,65,82.4,0
2014-11-26 05:29Z,1.2,4.98887e-05,65,82.4,0
2014-11-26 05:30Z,1.2,4.82591e-05,65,82.4,0
2014-11-26 05:31Z,1.3,4.90671e-05,65,82.4,0
2014-11-26 05:32Z,1.1,4.96133e-05,66,82.4,0
2014-11-26 05:33Z,1.3,4.98887e-05,67,82.4,0
2014-11-26 05:34Z,1.4,4.74643e-05,67,81.5,0
2014-11-26 05:35Z,1.8,5.01656e-05,68,81.5,0
2014-11-26 05:36Z,2.2,4.77278e-05,67,81.5,8
2014-11-26 05:37Z,2.2,4.98887e-05,,81.5,0
2014-11-26 05:38Z,1.5,4.93394e-05,72,81.5,0
2014-11-26 05:39Z,1.1,4.49086e-05,65,81.5,0
2014-11-26 05:40Z,1.1,4.51578e-05,64,81.5,0
2014-11-26 05:41Z,1.1,4.59139e-05,64,82.4,0
2014-11-26 05:42Z,1.2,4.6425e-05,64,82.4,0
2014-11-26 05:43Z,1.1,4.6425e-05,65,83.3,0
2014-11-26 05:44Z,1.1,4.66827e-05,65,83.3,0
2014-11-26 05:45Z,1.1,4.82591e-05,63,83.3,0
2014-11-26 05:46Z,1.2,4.69418e-05,60,83.3,0
2014-11-26 05:47Z,1.1,4.74643e-05,59,84.2,0
2014-11-26 05:48Z,1.1,4.74643e-05,58,84.2,0
2014-11-26 05:49Z,1.1,4.82591e-05,59,84.2,0
2014-11-26 05:50Z,1.2,4.77278e-05,57,84.2,0
2014-11-26 05:51Z,1.2,4.72024e-05,56,84.2,0
2014-11-26 05:52Z,1.1,4.77278e-05,56,84.2,0
2014-11-26 05:53Z,1.1,4.82591e-05,57,84.2,0
2014-11-26 05:54Z,1.1,4.82591e-05,57,84.2,0
2014-11-26 05:55Z,1.1,4.87963e-05,56,85.1,0
2014-11-26 05:56Z,1.2,4.96133e-05,57,85.1,0
2014-11-26 05:57Z,1.1,4.93394e-05,56,85.1,0
2014-11-26 05:58Z,1.1,4.93394e-05,57,86,0
2014-11-26 05:59Z,1.1,5.01656e-05,57,86,0
2014-11-26 06:00Z,1.1,5.0444e-05,57,86,0
2014-11-26 06:01Z,1.1,5.15733e-05,58,86.9,0
2014-11-26 06:02Z,1.1,5.10055e-05,57,86.9,0
2014-11-26 06:03Z,1.1,5.18595e-05,57,87.8,0
2014-11-26 06:04Z,1.1,5.24368e-05,57,87.8,0
2014-11-26 06:05Z,1.2,5.33148e-05,58,87.8,0
2014-11-26 06:06Z,1.1,5.30205e-05,58,88.7,0
2014-11-26 06:07Z,1.1,5.33148e-05,58,88.7,0
2014-11-26 06:08Z,1.1,5.39083e-05,59,89.6,0
2014-11-26 06:09Z,1.1,5.48109e-05,60,89.6,0
2014-11-26 06:10Z,1.1,5.51151e-05,60,90.5,0
2014-11-26 06:11Z,1.1,5.5421e-05,59,90.5,0
2014-11-26 06:12Z,1.1,5.60379e-05,59,90.5,0
2014-11-26 06:13Z,1.1,5.66617e-05,60,91.4,0
2014-11-26 06:14Z,1.2,5.76104e-05,61,91.4,0
2014-11-26 06:15Z,1.1,5.72925e-05,60,91.4,0
2014-11-26 06:16Z,1.1,5.79302e-05,62,92.3,0
2014-11-26 06:17Z,1.1,5.82517e-05,61,92.3,0
2014-11-26 06:18Z,1.1,5.89002e-05,63,92.3,0
2014-11-26 06:19Z,1.1,5.89002e-05,65,92.3,0
2014-11-26 06:20Z,1.1,5.95558e-05,65,93.2,0
2014-11-26 06:21Z,1.1,6.02188e-05,64,93.2,0
2014-11-26 06:22Z,1.2,6.08891e-05,64,93.2,0
2014-11-26 06:23Z,1.1,6.08891e-05,64,93.2,0
2014-11-26 06:24Z,1.1,6.08891e-05,64,94.1,0
2014-11-26 06:25Z,1.1,6.1227e-05,63,94.1,0
2014-11-26 06:26Z,1.1,6.22522e-05,63,94.1,0
2014-11-26 06:27Z,1.1,6.29452e-05,63,94.1,0
2014-11-26 06:28Z,1.1,6.29452e-05,63,94.1,0
2014-11-26 06:29Z,1.1,6.25977e-05,64,94.1,0
2014-11-26 06:30Z,1.2,6.22522e-05,64,94.1,0
2014-11-26 06:31Z,1.1,6.39991e-05,65,94.1,0
2014-11-26 06:32Z,1.1,6.29452e-05,65,94.1,0
2014-11-26 06:33Z,1.1,6.32945e-05,65,94.1,0
2014-11-26 06:34Z,1.1,6.29452e-05,63,95,0
2014-11-26 06:35Z,1.1,6.43543e-05,63,95,0
2014-11-26 06:36Z,1.1,6.36458e-05,61,95,0
2014-11-26 06:37Z,1.1,6.36458e-05,61,95,0
2014-11-26 06:38Z,1.2,6.47115e-05,63,95,0
2014-11-26 06:39Z,1.4,6.43543e-05,62,95,0
2014-11-26 06:40Z,1.2,8.9703e-05,60,95,0
2014-11-26 06:41Z,1.1,8.21005e-05,61,94.1,0
2014-11-26 06:42Z,1.1,8.03028e-05,62,94.1,0
2014-11-26 06:43Z,1.1,7.89803e-05,63,94.1,0
2014-11-26 06:44Z,1.1,7.98595e-05,62,94.1,0
2014-11-26 06:45Z,1.1,7.94187e-05,62,94.1,0
2014-11-26 06:46Z,1.1,7.89803e-05,62,94.1,0
2014-11-26 06:47Z,1.1,7.94187e-05,63,94.1,0
2014-11-26 06:48Z,1.1,7.94187e-05,61,95,0
2014-11-26 06:49Z,1.2,7.98595e-05,64,95,0
2014-11-26 06:50Z,1.1,7.85444e-05,63,95,0
2014-11-26 06:51Z,1.1,7.94187e-05,64,95,0
2014-11-26 06:52Z,1.1,7.89803e-05,64,95,0
2014-11-26 06:53Z,1.1,7.98595e-05,65,95,0
2014-11-26 06:54Z,1.1,7.89803e-05,65,95,0
2014-11-26 06:55Z,1.1,7.89803e-05,66,95,0
2014-11-26 06:56Z,1.1,7.85444e-05,64,95,0
2014-11-26 06:57Z,1.1,7.94187e-05,65,95,0
2014-11-26 06:58Z,1.2,7.85444e-05,64,95,0
2014-11-26 06:59Z,1.1,7.81108e-05,64,95,0
2014-11-26 07:00Z,1.1,7.98595e-05,63,95,0
2014-11-26 07:01Z,1.1,8.07485e-05,63,95,0
2014-11-26 07:02Z,1.1,7.94187e-05,63,95,0
2014-11-26 07:03Z,1.1,7.98595e-05,64,95,0
2014-11-26 07:04Z,1.1,7.89803e-05,67,95,0
2014-11-26 07:05Z,1.5,7.94187e-05,67,95,0
2014-11-26 07:06Z,1.2,7.76797e-05,72,95.9,0
2014-11-26 07:07Z,1.1,7.64005e-05,65,95,0
2014-11-26 07:08Z,1.2,7.68245e-05,66,95,0
2014-11-26 07:09Z,1.1,8.58176e-05,65,95,0
2014-11-26 07:10Z,1.1,8.87154e-05,65,95,0
2014-11-26 07:11Z,1.2,8.62939e-05,67,95,0
2014-11-26 07:12Z,1.1,8.34751e-05,64,95,0
2014-11-26 07:13Z,1.1,8.34751e-05,64,95,0
2014-11-26 07:14Z,1.3,8.39385e-05,65,95,0
2014-11-26 07:15Z,1.1,6.99254e-05,64,95,0
2014-11-26 07:16Z,1.1,6.95394e-05,61,94.1,0
2014-11-26 07:17Z,1.2,6.87739e-05,61,94.1,0
2014-11-26 07:18Z,1.2,6.95394e-05,61,93.2,0
2014-11-26 07:19Z,1.1,7.07038e-05,59,93.2,0
2014-11-26 07:20Z,1.1,6.91556e-05,58,93.2,0
2014-11-26 07:21Z,1.2,6.87739e-05,60,92.3,0
2014-11-26 07:22Z,1.1,6.83943e-05,59,92.3,0
2014-11-26 07:23Z,1.2,6.87739e-05,58,92.3,0
2014-11-26 07:24Z,1.1,6.72679e-05,59,92.3,0
2014-11-26 07:25Z,1.1,6.76413e-05,59,92.3,0
2014-11-26 07:26Z,1.1,6.65274e-05,60,91.4,0
2014-11-26 07:27Z,1.1,6.72679e-05,59,91.4,0
2014-11-26 07:28Z,1.1,6.83943e-05,61,91.4,0
2014-11-26 07:29Z,1.2,6.65274e-05,59,91.4,0
2014-11-26 07:30Z,1.1,6.68966e-05,57,91.4,0
2014-11-26 07:31Z,1.1,6.68966e-05,55,91.4,0
2014-11-26 07:32Z,1.1,6.72679e-05,57,91.4,0
2014-11-26 07:33Z,1.1,6.61602e-05,57,91.4,0
2014-11-26 07:34Z,1.1,6.65274e-05,56,91.4,0
2014-11-26 07:35Z,1.1,6.61602e-05,56,91.4,0
2014-11-26 07:36Z,1.1,6.65274e-05,55,90.5,0
2014-11-26 07:37Z,1.3,6.5795e-05,55,90.5,0
2014-11-26 07:38Z,1.2,6.61602e-05,55,90.5,0
2014-11-26 07:39Z,1.1,7.39049e-05,55,90.5,0
2014-11-26 07:40Z,1.2,7.18876e-05,54,90.5,0
2014-11-26 07:41Z,1.1,7.10962e-05,53,90.5,0
2014-11-26 07:42Z,1.1,7.10962e-05,52,90.5,0
2014-11-26 07:43Z,1.1,7.14908e-05,52,90.5,0
2014-11-26 07:44Z,1.1,7.07038e-05,54,90.5,0
2014-11-26 07:45Z,1.1,7.18876e-05,52,90.5,0
2014-11-26 07:46Z,1.1,7.07038e-05,53,90.5,0
2014-11-26 07:47Z,1.1,7.07038e-05,53,90.5,0
2014-11-26 07:48Z,1.2,7.18876e-05,52,90.5,0
2014-11-26 07:49Z,1.1,7.10962e-05,53,90.5,0
2014-11-26 07:50Z,1.1,7.07038e-05,53,90.5,0
2014-11-26 07:51Z,1.1,7.10962e-05,54,90.5,0
2014-11-26 07:52Z,1.1,7.34969e-05,54,90.5,0
2014-11-26 07:53Z,1.1,7.47276e-05,53,90.5,0
2014-11-26 07:54Z,1.1,7.51423e-05,54,90.5,0
2014-11-26 07:55Z,1.1,7.68245e-05,53,90.5,0
2014-11-26 07:56Z,1.2,7.51423e-05,56,90.5,0
2014-11-26 07:57Z,1.2,7.64005e-05,62,90.5,0
2014-11-26 07:58Z,1.2,9.4808e-05,56,90.5,0
2014-11-26 07:59Z,1.1,0.000105322,57,90.5,0
2014-11-26 08:00Z,1.1,9.4808e-05,55,90.5,0
2014-11-26 08:01Z,1.1,8.25562e-05,55,89.6,0
2014-11-26 08:02Z,1.2,7.26878e-05,55,89.6,0
2014-11-26 08:03Z,1.1,7.18876e-05,55,89.6,0
2014-11-26 08:04Z,1.1,7.03135e-05,54,89.6,0
2014-11-26 08:05Z,1.1,6.99254e-05,53,89.6,0
2014-11-26 08:06Z,1.1,7.03135e-05,53,89.6,0
2014-11-26 08:07Z,1.1,6.99254e-05,53,89.6,0
2014-11-26 08:08Z,1.1,6.83943e-05,53,89.6,0
2014-11-26 08:09Z,1.1,6.83943e-05,53,89.6,0
2014-11-26 08:10Z,1.1,6.80167e-05,53,89.6,0
2014-11-26 08:11Z,1.2,6.76413e-05,53,89.6,0
2014-11-26 08:12Z,1.1,6.80167e-05,54,89.6,0
2014-11-26 08:13Z,1.1,6.80167e-05,53,89.6,0
2014-11-26 08:14Z,1.1,6.87739e-05,54,89.6,0
2014-11-26 08:15Z,1.1,6.99254e-05,53,89.6,0
2014-11-26 08:16Z,1.1,6.99254e-05,52,89.6,0
2014-11-26 08:17Z,1.1,7.10962e-05,53,89.6,0
2014-11-26 08:18Z,1.1,7.14908e-05,53,89.6,0
2014-11-26 08:19Z,1.2,7.26878e-05,53,89.6,0
2014-11-26 08:20Z,1.1,7.14908e-05,53,89.6,0
2014-11-26 08:21Z,1.3,7.26878e-05,61,89.6,0
2014-11-26 08:22Z,1.3,0.000115074,56,89.6,0
2014-11-26 08:23Z,1.1,0.000156023,52,89.6,0
2014-11-26 08:24Z,1.2,0.000177205,52,89.6,0
2014-11-26 08:25Z,1.1,0.000209214,53,89.6,0
2014-11-26 08:26Z,1.1,0.00019577,53,90.5,0
2014-11-26 08:27Z,1.1,0.00019577,52,90.5,0
2014-11-26 08:28Z,1.1,0.000196856,53,90.5,0
2014-11-26 08:29Z,1.1,0.000205769,53,90.5,0
2014-11-26 08:30Z,1.1,0.000192546,53,91.4,0
2014-11-26 08:31Z,1.1,0.000203504,53,91.4,0
2014-11-26 08:32Z,1.1,0.000205769,53,91.4,0
2014-11-26 08:33Z,1.2,0.000215085,53,91.4,0
2014-11-26 08:34Z,1.1,0.000232415,52,91.4,0
2014-11-26 08:35Z,1.1,0.000275919,54,91.4,0
2014-11-26 08:36Z,1.2,0.000235002,56,91.4,0
2014-11-26 08:37Z,1.1,0.000306517,54,91.4,0
2014-11-26 08:38Z,1.1,0.000278991,53,91.4,0
2014-11-26 08:39Z,1.1,0.000252535,53,92.3,0
2014-11-26 08:40Z,1.1,0.000261062,51,92.3,0
2014-11-26 08:41Z,1.1,0.000256763,52,92.3,0
2014-11-26 08:42Z,1.1,0.000261062,53,92.3,0
2014-11-26 08:43Z,1.2,0.000271376,53,92.3,0
2014-11-26 08:44Z,1.1,0.000227326,55,92.3,0
2014-11-26 08:45Z,1.1,0.000227326,56,92.3,0
2014-11-26 08:46Z,1.1,0.000215085,56,92.3,0
2014-11-26 08:47Z,1.3,0.000224823,60,92.3,0
2014-11-26 08:48Z,1.1,0.000216279,62,92.3,0
2014-11-26 08:49Z,1.1,0.000201263,63,92.3,0
2014-11-26 08:50Z,1.2,0.000190426,63,91.4,0
2014-11-26 08:51Z,1.1,0.000170471,63,91.4,0
2014-11-26 08:52Z,1.2,0.000146807,62,91.4,0
2014-11-26 08:53Z,1.2,0.000140448,59,91.4,0
2014-11-26 08:54Z,1.2,0.000140448,62,90.5,0
2014-11-26 08:55Z,1.3,0.000125036,64,90.5,0
2014-11-26 08:56Z,1.1,0.000105906,59,90.5,0
2014-11-26 08:57Z,1.1,0.000108277,61,90.5,0
2014-11-26 08:58Z,1.1,0.00010474,59,90.5,0
2014-11-26 08:59Z,1.1,0.00010474,61,90.5,0
2014-11-26 09:00Z,1.1,0.000101881,66,89.6,0
2014-11-26 09:01Z,1.1,0.000105906,66,89.6,0
2014-11-26 09:02Z,1.5,0.000103015,61,89.6,0
2014-11-26 09:03Z,1.2,0.000117651,59,89.6,0
2014-11-26 09:04Z,1.5,0.00011009,56,89.6,0
2014-11-26 09:05Z,1.1,0.000100204,57,89.6,0
2014-11-26 09:06Z,1.1,9.53342e-05,56,89.6,0
2014-11-26 09:07Z,1.2,9.32467e-05,56,89.6,0
2014-11-26 09:08Z,1.1,8.67729e-05,56,90.5,0
2014-11-26 09:09Z,1.1,8.07485e-05,56,90.5,0
2014-11-26 09:10Z,1.1,7.94187e-05,57,90.5,0
2014-11-26 09:11Z,1.2,7.68245e-05,56,90.5,0
2014-11-26 09:12Z,1.1,7.51423e-05,55,89.6,0
2014-11-26 09:13Z,1.1,7.51423e-05,56,89.6,0
2014-11-26 09:14Z,1.2,7.47276e-05,56,89.6,0
2014-11-26 09:15Z,1.1,7.34969e-05,59,89.6,0
2014-11-26 09:16Z,1.1,7.43151e-05,58,89.6,0
2014-11-26 09:17Z,1.3,7.43151e-05,55,89.6,0
2014-11-26 09:18Z,1.1,9.32467e-05,55,89.6,0
2014-11-26 09:19Z,1.1,8.62939e-05,56,89.6,0
2014-11-26 09:20Z,1.1,8.53439e-05,60,89.6,0
2014-11-26 09:21Z,1.1,8.77388e-05,58,89.6,0
2014-11-26 09:22Z,1.3,9.37643e-05,53,89.6,0
2014-11-26 09:23Z,1.1,8.92078e-05,55,89.6,0
2014-11-26 09:24Z,1.2,8.72545e-05,55,89.6,0
2014-11-26 09:25Z,1.1,8.62939e-05,54,90.5,0
2014-11-26 09:26Z,1.1,8.58176e-05,55,90.5,0
2014-11-26 09:27Z,1.1,8.67729e-05,57,91.4,0
2014-11-26 09:28Z,1.2,8.58176e-05,53,91.4,0
2014-11-26 09:29Z,1.1,8.53439e-05,56,92.3,0
2014-11-26 09:30Z,1.1,8.67729e-05,54,92.3,0
2014-11-26 09:31Z,1.1,8.67729e-05,54,92.3,0
2014-11-26 09:32Z,1.3,8.72545e-05,60,92.3,0
2014-11-26 09:33Z,1.2,0.000113179,52,92.3,0
2014-11-26 09:34Z,1.1,0.00010076,54,92.3,0
2014-11-26 09:35Z,1.1,9.58634e-05,53,92.3,0
2014-11-26 09:36Z,1.1,9.37643e-05,51,91.4,0
2014-11-26 09:37Z,1.1,9.12049e-05,52,91.4,0
2014-11-26 09:38Z,1.1,9.07015e-05,51,90.5,0
2014-11-26 09:39Z,1.1,8.87154e-05,51,90.5,0
2014-11-26 09:40Z,1.1,8.77388e-05,51,90.5,0
2014-11-26 09:41Z,1.2,8.67729e-05,51,89.6,0
2014-11-26 09:42Z,1.1,8.53439e-05,51,89.6,0
2014-11-26 09:43Z,1.1,8.62939e-05,51,89.6,0
2014-11-26 09:44Z,1.1,8.82258e-05,50,89.6,0
2014-11-26 09:45Z,1.1,9.02009e-05,52,89.6,0
2014-11-26 09:46Z,1.1,9.80094e-05,51,88.7,0
2014-11-26 09:47Z,1.1,9.74685e-05,51,88.7,0
2014-11-26 09:48Z,1.1,9.91004e-05,51,88.7,0
2014-11-26 09:49Z,1.1,9.63954e-05,52,88.7,0
2014-11-26 09:50Z,1.2,0.00010076,51,88.7,0
2014-11-26 09:51Z,1.1,9.69305e-05,50,88.7,0
2014-11-26 09:52Z,1.1,0.00010076,51,88.7,0
2014-11-26 09:53Z,1.1,0.000115074,51,88.7,0
2014-11-26 09:54Z,1.1,0.000120284,50,88.7,0
2014-11-26 09:55Z,1.1,0.000132152,50,87.8,0
2014-11-26 09:56Z,1.2,0.000142012,50,87.8,0
2014-11-26 09:57Z,1.1,0.000142012,51,87.8,0
2014-11-26 09:58Z,1.1,0.000138902,51,87.8,0
2014-11-26 09:59Z,1.2,0.000152607,51,87.8,0
2014-11-26 10:00Z,1.1,0.000154305,51,87.8,0
2014-11-26 10:01Z,1.1,0.000148441,51,87.8,0
2014-11-26 10:02Z,1.1,0.000144389,51,87.8,0
2014-11-26 10:03Z,1.3,0.000142012,52,88.7,0
2014-11-26 10:04Z,1.1,0.000137373,51,88.7,0
2014-11-26 10:05Z,1.1,0.000147622,50,88.7,0
2014-11-26 10:06Z,1.1,0.000160401,50,89.6,0
2014-11-26 10:07Z,1.1,0.000161292,50,89.6,0
2014-11-26 10:08Z,1.1,0.000167663,50,89.6,0
2014-11-26 10:09Z,1.2,0.000161292,51,89.6,0
2014-11-26 10:10Z,1.1,0.000163992,50,90.5,0
2014-11-26 10:11Z,1.1,0.000159516,49,90.5,0
2014-11-26 10:12Z,1.1,0.000151764,50,90.5,0
2014-11-26 10:13Z,1.1,0.000151764,50,90.5,0
2014-11-26 10:14Z,1.1,0.000149265,50,90.5,0
2014-11-26 10:15Z,1.1,0.000150094,49,90.5,0
2014-11-26 10:16Z,1.1,0.000159516,49,90.5,0
2014-11-26 10:17Z,1.2,0.000166738,50,90.5,0
2014-11-26 10:18Z,1.1,0.000177205,50,90.5,0
2014-11-26 10:19Z,1.1,0.000165818,50,90.5,0
2014-11-26 10:20Z,1.1,0.000170471,50,90.5,0
2014-11-26 10:21Z,1.1,0.000171417,50,90.5,0
2014-11-26 10:22Z,1.4,0.000158635,54,90.5,0
2014-11-26 10:23Z,1.2,0.000215085,51,90.5,0
2014-11-26 10:24Z,1.1,0.000218686,50,90.5,0
2014-11-26 10:25Z,1.1,0.000216279,50,90.5,0
2014-11-26 10:26Z,1.1,0.000204633,50,90.5,0
2014-11-26 10:27Z,1.1,0.000197949,50,91.4,0
2014-11-26 10:28Z,1.1,0.00019577,50,91.4,0
2014-11-26 10:29Z,1.1,0.000194689,50,91.4,0
2014-11-26 10:30Z,1.2,0.000189375,50,91.4,0
2014-11-26 10:31Z,1.1,0.000182178,51,91.4,0
2014-11-26 10:32Z,1.1,0.000173325,49,92.3,0
2014-11-26 10:33Z,1.1,0.000165818,51,92.3,0
2014-11-26 10:34Z,1.1,0.000172368,50,92.3,0
2014-11-26 10:35Z,1.1,0.000163992,51,92.3,0
2014-11-26 10:36Z,1.1,0.000164902,50,92.3,0
2014-11-26 10:37Z,1.1,0.000165818,50,92.3,0
2014-11-26 10:38Z,1.1,0.000179178,49,92.3,0
2014-11-26 10:39Z,1.2,0.000174287,49,92.3,0
2014-11-26 10:40Z,1.1,0.000164902,49,93.2,0
2014-11-26 10:41Z,1.1,0.000162187,50,93.2,0
2014-11-26 10:42Z,1.1,0.000158635,49,93.2,0
2014-11-26 10:43Z,1.1,0.000156889,49,93.2,0
2014-11-26 10:44Z,1.1,0.000160401,50,93.2,0
2014-11-26 10:45Z,1.1,0.000152607,50,93.2,0
2014-11-26 10:46Z,1.4,0.000150094,51,93.2,0
2014-11-26 10:47Z,1.1,0.000149265,58,93.2,0
2014-11-26 10:48Z,1.1,0.000117001,49,93.2,0
2014-11-26 10:49Z,1.1,0.000135111,50,92.3,0
2014-11-26 10:50Z,1.1,0.000143592,49,92.3,0
2014-11-26 10:51Z,1.1,0.000147622,50,92.3,0
2014-11-26 10:52Z,1.2,0.000143592,50,91.4,0
2014-11-26 10:53Z,1.1,0.000142012,49,91.4,0
2014-11-26 10:54Z,1.1,0.000139673,51,91.4,0
2014-11-26 10:55Z,1.1,0.000136615,49,90.5,0
2014-11-26 10:56Z,1.1,0.000134365,50,90.5,0
2014-11-26 10:57Z,1.2,0.000130697,53,90.5,0
2014-11-26 10:58Z,1.1,0.00012573,53,90.5,0
2014-11-26 10:59Z,1.2,0.000120952,55,90.5,0
2014-11-26 11:00Z,1.1,0.000117001,52,90.5,0
2014-11-26 11:01Z,1.1,0.000120952,53,89.6,0
2014-11-26 11:02Z,1.1,0.000127835,54,89.6,0
2014-11-26 11:03Z,1.2,0.000138135,58,89.6,0
2014-11-26 11:04Z,1.1,0.000135861,57,89.6,0
2014-11-26 11:05Z,1.1,0.000134365,53,89.6,0
2014-11-26 11:06Z,1.4,0.000132886,55,89.6,0
2014-11-26 11:07Z,1.1,0.00012366,51,89.6,0
2014-11-26 11:08Z,1.2,0.00010076,52,89.6,0
2014-11-26 11:09Z,1.2,9.80094e-05,50,89.6,0
2014-11-26 11:10Z,1.1,0.00010076,49,89.6,0
2014-11-26 11:11Z,1.1,0.000103015,53,89.6,0
2014-11-26 11:12Z,1.1,0.000101319,52,89.6,0
2014-11-26 11:13Z,1.1,0.00010076,51,89.6,0
2014-11-26 11:14Z,1.1,0.00010076,52,90.5,0
2014-11-26 11:15Z,1.1,0.000101881,51,90.5,0
2014-11-26 11:16Z,1.1,0.000101319,50,90.5,0
2014-11-26 11:17Z,1.2,0.000101319,50,90.5,0
2014-11-26 11:18Z,1.1,0.000101319,50,90.5,0
2014-11-26 11:19Z,1.1,0.00010076,50,90.5,0
2014-11-26 11:20Z,1.1,0.000100204,49,90.5,0
2014-11-26 11:21Z,1.1,0.000100204,50,90.5,0
2014-11-26 11:22Z,1.1,9.91004e-05,49,90.5,0
2014-11-26 11:23Z,1.1,9.85534e-05,49,90.5,0
2014-11-26 11:24Z,1.1,9.91004e-05,48,90.5,0
2014-11-26 11:25Z,1.2,0.00010076,48,90.5,0
2014-11-26 11:26Z,1.1,0.000100204,48,90.5,0
2014-11-26 11:27Z,1.2,9.91004e-05,50,90.5,0
2014-11-26 11:28Z,1.1,0.000138135,50,90.5,0
2014-11-26 11:29Z,1.2,0.000131423,50,90.5,0
